Time HeadF HeadR L.AnkleF L.AnkleS L.Elbow L.ElbowR L.HipF L.HipR L.HipS L.Knee L.ShoulderF L.ShoulderS Neck R.AnkleF R.AnkleS R.Elbow R.ElbowR R.HipF R.HipR R.HipS R.Knee R.ShoulderF R.ShoulderS TorsoF TorsoR TorsoS L.HipF_real L.HipS_real L.HipR_real L.Knee_real L.AnkleF_real L.AnkleS_real R.HipF_real R.HipS_real R.HipR_real R.Knee_real R.AnkleF_real R.AnkleS_real TorsoS_real TorsoF_real TorsoR_real L.ShoulderF_real L.ShoulderS_real L.ElbowR_real L.Elbow_real Neck_real HeadR_real HeadF_real R.ShoulderF_real R.ShoulderS_real R.ElbowR_real R.Elbow_real Yaw Pitch Roll R.FTS.Ankle_Fx R.FTS.Ankle_Fy R.FTS.Ankle_Fz R.FTS.Ankle_Tx R.FTS.Ankle_Ty R.FTS.Ankle_Tz L.FTS.Ankle_Fx L.FTS.Ankle_Fy L.FTS.Ankle_Fz L.FTS.Ankle_Tx L.FTS.Ankle_Ty L.FTS.Ankle_Tz
7779 0 0 -34.8533 -11.7963 -120 0 -42.0374 -0.0546602 11.0816 72.4074 13.0509 2.94477 0 -29.7464 -11.2115 -120 0 -36.2858 -0.26505 10.6736 61.6531 22.2738 -11.9077 0 0.0590147 0 -42.0088 11.0673 -0.0545979 72.3596 -34.8325 -11.7805 -36.2817 10.6536 -0.277316 61.6512 -29.6969 -11.152 0.00554611 -0.0111444 0.0602969 13.057 2.94742 -0.000828384 -120 0.000683019 0.0036883 -0.000461559 22.2723 -11.9047 -0.00147241 -120 -4.95992 5.57927 2.62985 0.0347515 -6.69384 -961.849 37.6943 -12.8726 2.06294 0.361567 -0.225809 10.6138 0.00294845 0.209486 -0.00676071
7785 0 0 -34.8756 -11.8113 -120 0 -42.062 -0.0547175 11.0963 72.4541 13.0464 2.94157 0 -29.7472 -11.2226 -120 0 -36.2881 -0.265509 10.6842 61.6559 22.2751 -11.9101 0 0.0589574 0 -42.0359 11.0862 -0.0552887 72.407 -34.8543 -11.7967 -36.2862 10.7119 -0.273472 61.6551 -29.7143 -11.1869 -0.007356 0.00237691 0.05945 13.051 2.94384 0.000327849 -120 -0.00150125 -0.00111126 0.00073766 22.274 -11.9077 -0.00166641 -120 -4.92616 5.58882 2.65842 -1.85972 -15.8497 -952.668 38.3364 -9.96103 -0.0570164 -0.260453 -1.3972 9.9237 0.000568877 0.214509 -0.0419074
7790 0 0 -34.8975 -11.8262 -120 0 -42.0863 -0.0548321 11.1108 72.5001 13.0419 2.93836 0 -29.7479 -11.2338 -120 0 -36.2903 -0.265967 10.6947 61.6587 22.2764 -11.9125 0 0.0589001 0 -42.0635 11.0954 -0.0546395 72.4537 -34.8724 -11.81 -36.2937 10.6756 -0.266487 61.6564 -29.8651 -11.5261 0.0124309 0.00527291 0.055024 13.0461 2.94149 0.000655698 -120 -0.000789029 -0.00468353 -0.00281482 22.275 -11.9094 0.000928906 -120 -4.91185 5.60063 2.65726 -0.384946 -5.56084 -945.512 39.2381 -8.42385 -0.58266 0.536175 -1.64434 10.5869 -0.00388091 0.209942 -0.04933
7795 0 0 -34.9191 -11.8409 -120 0 -42.11 -0.0549467 11.1252 72.5453 13.0375 2.93521 0 -29.7487 -11.245 -120 0 -36.2929 -0.266425 10.7051 61.6623 22.2776 -11.9148 0 0.0588428 0 -42.0901 11.0939 -0.0465238 72.5008 -34.8992 -11.8303 -36.2975 10.6786 -0.263175 61.6584 -29.8821 -11.1692 -0.0115932 0.0215834 0.0605974 13.0439 2.93876 -0.00305973 -120 0.000764981 0.00232226 -0.00056654 22.2749 -11.9131 0.00333313 -120.001 -4.88815 5.61487 2.67902 5.3438 -5.86713 -933.516 38.5664 -8.48852 -1.40741 0.123499 -1.24334 10.2481 -0.00125462 0.220228 -0.0372938
7800 0 0 -34.9404 -11.8554 -120 0 -42.1334 -0.0550039 11.1395 72.5898 13.0331 2.93205 0 -29.7488 -11.2567 -120 0 -36.2954 -0.266941 10.7155 61.6659 22.2788 -11.9172 0 0.0587855 0 -42.1102 11.1181 -0.0512351 72.546 -34.9097 -11.8397 -36.2896 10.7059 -0.272124 61.6637 -29.8556 -11.3825 0.00213102 0.00352438 0.0602696 13.0368 2.93488 -0.000359596 -120 0.000546415 0.000573736 -0.000684147 22.2766 -11.9148 0.000819623 -120 -4.87843 5.61861 2.70145 11.267 -9.54178 -918.206 39.9514 -7.8934 -2.25076 -1.26811 -0.214899 9.94378 0.0020401 0.248028 -0.00643973
7805 0 0 -34.9614 -11.8697 -120 0 -42.1562 -0.0551185 11.1536 72.6336 13.0287 2.92896 0 -29.7485 -11.2682 -120 0 -36.2977 -0.267514 10.7258 61.6692 22.28 -11.9195 0 0.0587282 0 -42.1261 11.1455 -0.0543139 72.591 -34.9358 -11.857 -36.2942 10.7722 -0.267416 61.6653 -29.736 -11.3752 -0.0116818 0.0178951 0.0601603 13.0333 2.93258 0.00073766 -120 -0.000357171 -0.0010335 0.000573736 22.2792 -11.9164 0.000874264 -120 -4.86006 5.61706 2.70737 10.7903 -16.0595 -914.475 39.4469 -10.3781 -2.62851 -0.657194 -0.657459 11.024 -0.0017223 0.230112 -0.0197136
7810 0 0 -34.9821 -11.8838 -120 0 -42.1787 -0.0551758 11.1674 72.6769 13.0244 2.92587 0 -29.7482 -11.2796 -120 0 -36.2997 -0.26803 10.7358 61.6723 22.2812 -11.9218 0 0.0586709 0 -42.1541 11.1557 -0.0463597 72.6344 -34.9619 -11.8764 -36.2992 10.7098 -0.275744 61.6708 -29.9652 -11.3396 0.0149171 -0.0504059 0.0574829 13.0311 2.92649 0.00139336 -119.999 0.00196709 -0.00164428 -0.000220459 22.282 -11.9194 0.00117479 -120 -4.83619 5.62513 2.75949 6.98756 -28.7879 -914.636 37.7144 -15.0478 -3.1712 -1.41484 1.1783 11.299 0.00308381 0.249335 0.0353687
7818 0 0 -35.0023 -11.8979 -120 0 -42.201 -0.0552331 11.181 72.7196 13.0201 2.92283 0 -29.748 -11.2908 -120 0 -36.3015 -0.268488 10.7457 61.675 22.2824 -11.9241 0 0.0586136 0 -42.1724 11.1291 -0.0564186 72.678 -34.9844 -11.8868 -36.3027 10.7173 -0.263342 61.6758 -29.9374 -11.249 -0.015506 -0.0305126 0.0520734 13.015 2.9257 -0.00471593 -120 -0.00149082 -0.00950837 0.00677555 22.2834 -11.9224 -0.00223348 -120.001 -4.82031 5.62382 2.76938 5.82633 -34.34 -907.876 36.2023 -18.2858 -3.27314 -1.72728 1.83972 11.1255 0.00824998 0.243034 0.0551953
7823 0 0 -35.0222 -11.9118 -120 0 -42.2229 -0.055405 11.1944 72.7615 13.0159 2.91979 0 -29.7478 -11.3019 -120 0 -36.303 -0.268946 10.7554 61.6776 22.2836 -11.9264 0 0.0585563 0 -42.2024 11.1863 -0.0552287 72.7188 -35.0039 -11.8982 -36.3025 10.7366 -0.267904 61.6755 -29.726 -11.4927 -0.0037063 0.00759517 0.0590128 13.0195 2.92299 -0.00328813 -120 -0.000353722 -0.000677924 -0.000469091 22.2826 -11.9228 -0.00097247 -120 -4.81159 5.64406 2.76706 6.26707 -18.7448 -911.517 37.306 -16.0107 -2.52796 -1.24037 1.55505 10.3819 0.00728228 0.236069 0.0466402
7829 0 0 -35.0417 -11.9255 -120 0 -42.2445 -0.0555196 11.2077 72.8028 13.0117 2.91681 0 -29.7477 -11.3128 -120 0 -36.3045 -0.269347 10.7648 61.6801 22.2848 -11.9286 0 0.058499 0 -42.2256 11.1967 -0.0530861 72.7624 -35.0234 -11.9121 -36.3036 10.7522 -0.262994 61.6779 -29.8504 -11.257 -0.00634227 0.0114474 0.05792 13.0151 2.91974 0.000573736 -120 -0.000719745 -0.000892539 0.000300528 22.2834 -11.9268 0.00199441 -120 -4.7959 5.65175 2.78409 4.16493 -27.8127 -901.624 36.9056 -14.2415 -2.58025 -0.0941427 1.07272 10.7036 0.0023077 0.203566 0.0321675
7834 0 0 -35.0609 -11.9392 -120 0 -42.2659 -0.0556915 11.2207 72.8434 13.0076 2.91389 0 -29.7476 -11.3237 -120 0 -36.3059 -0.269749 10.7742 61.6825 22.286 -11.9308 0 0.0584417 0 -42.2455 11.201 -0.0553179 72.8024 -35.0458 -11.9271 -36.3045 10.7725 -0.270608 61.6797 -30.184 -11.2465 -0.00420734 0.0117752 0.0587396 13.0122 2.91687 -0.000548856 -120 0.000764981 -0.00573227 0.0021037 22.2853 -11.9286 0.00163924 -120 -4.78868 5.65388 2.80179 6.57341 -23.0043 -913.683 37.1029 -15.8639 -1.99664 -1.37913 0.486759 10.2299 0.00364381 0.229989 0.0145869
7839 0 0 -35.0798 -11.9526 -120 0 -42.2869 -0.0558634 11.2336 72.8832 13.0035 2.91097 0 -29.7476 -11.3344 -120 0 -36.3072 -0.270035 10.7833 61.6849 22.2871 -11.933 0 0.0583844 0 -42.2641 11.2163 -0.0553946 72.8438 -35.0535 -11.9377 -36.3038 10.7998 -0.273576 61.6815 -29.7823 -11.2903 0.00598325 0.0189606 0.0628924 13.0084 2.91359 -0.00141152 -120.001 -0.00106319 -0.00227413 -0.00290691 22.2871 -11.9307 -0.000419167 -120 -4.77614 5.65746 2.82745 -1.32393 -24.2025 -920.39 36.5468 -18.1758 -1.71056 -0.894683 0.142928 10.8432 1.65875e-05 0.235924 0.0042715
7844 0 0 -35.0984 -11.9659 -120 0 -42.3077 -0.0560353 11.2464 72.9222 12.9995 2.9081 0 -29.7475 -11.345 -120 0 -36.3085 -0.270321 10.7923 61.6872 22.2883 -11.9352 0 0.0583271 0 -42.2882 11.2214 -0.0555889 72.8827 -35.077 -11.9581 -36.3123 10.7782 -0.273713 61.6857 -29.7051 -11.483 0.001448 -0.00403037 0.0563354 13.0035 2.91125 0.000874264 -120 0.00117479 -0.0023069 -0.00136649 22.2873 -11.9318 -0.000701538 -120 -4.77227 5.67333 2.83859 -4.38173 -26.9307 -922.815 36.0224 -18.3451 -1.54333 0.110487 0.38518 11.4702 0.00442074 0.229943 0.0115446
7849 0 0 -35.1167 -11.9791 -120 0 -42.328 -0.0562072 11.259 72.9606 12.9955 2.90524 0 -29.7474 -11.3555 -120 0 -36.3097 -0.270608 10.8011 61.6894 22.2894 -11.9373 0 0.0582698 0 -42.3044 11.2477 -0.0530355 72.9221 -35.0936 -11.9701 -36.3068 10.8128 -0.28097 61.6876 -29.7231 -11.6179 0.00677555 -0.00497456 0.0587669 12.9995 2.90797 0.000573736 -120 -0.00238093 -0.00336693 0.000846944 22.2887 -11.9354 0.00101087 -120 -4.74622 5.68349 2.85849 3.01496 -5.35681 -933.289 40.4795 -11.7016 -0.497699 -0.0201748 -0.285044 10.219 0.00153845 0.214035 -0.00856509
7854 0 0 -35.1347 -11.992 -120 0 -42.3481 -0.056379 11.2716 72.9981 12.9915 2.90243 0 -29.7473 -11.3659 -120 0 -36.3109 -0.270837 10.8098 61.6917 22.2905 -11.9394 0 0.0582125 0 -42.3265 11.265 -0.0456889 72.9603 -35.1131 -11.9773 -36.3077 10.856 -0.282386 61.6902 -29.7071 -11.3257 0.00786838 0.0117206 0.0607067 12.9956 2.90458 -0.000919485 -120 -0.00166369 -0.00168631 -0.000698568 22.2898 -11.9375 -0.00164933 -120 -4.73525 5.69182 2.8757 3.48702 -16.1108 -930.266 41.9066 -9.8642 -0.674635 0.494327 -0.453254 11.4402 -0.00486198 0.230167 -0.0136126
7859 0 0 -35.1524 -12.0047 -120 0 -42.3678 -0.0564936 11.284 73.0349 12.9876 2.89962 0 -29.7472 -11.3762 -120 0 -36.312 -0.271066 10.8184 61.694 22.2916 -11.9415 0 0.0581552 0 -42.3472 11.2623 -0.0514463 72.9978 -35.1365 -11.9928 -36.3125 10.845 -0.274875 61.691 -29.9194 -11.3197 0.00926174 -0.0083691 0.0592587 12.9916 2.9025 0.000464453 -120 0.000983547 -0.00134047 -0.000928394 22.2909 -11.9386 0.00125676 -120 -4.73456 5.70457 2.89087 1.76343 -15.766 -939.121 41.7314 -10.614 -0.389492 -0.707449 0.518392 10.405 0.00386916 0.231968 0.0155494
7864 0 0 -35.1698 -12.0173 -120 0 -42.3871 -0.0565509 11.2963 73.071 12.9837 2.89687 0 -29.7471 -11.3863 -120 0 -36.3131 -0.271296 10.8269 61.6962 22.2926 -11.9435 0 0.0580979 0 -42.3693 11.2862 -0.05938 73.0349 -35.152 -12.0036 -36.3147 10.8611 -0.264061 61.6952 -29.9974 -11.4849 0.0092071 -0.0281458 0.0592314 12.9892 2.89925 0.00120211 -120 0.00101087 0.00265011 0.000437132 22.2897 -11.9419 0.00251351 -120 -4.72533 5.70688 2.92249 4.5801 -16.4838 -951.939 40.861 -12.9185 -0.318333 0.543516 0.27269 11.7587 -0.0025983 0.228314 0.00817549
7870 0 0 -35.1868 -12.0296 -120 0 -42.406 -0.0566082 11.3085 73.1064 12.9799 2.89418 0 -29.7469 -11.3964 -120 0 -36.3142 -0.271467 10.8352 61.6984 22.2937 -11.9455 0 0.0580406 0 -42.3863 11.2945 -0.0582956 73.0713 -35.1626 -12.0172 -36.3219 10.8575 -0.273575 61.6982 -30.0697 -11.4653 -0.00348531 0.0103546 0.054341 12.9836 2.89715 -0.00110021 -120 0.00133872 -0.00344325 -0.000950287 22.2932 -11.9426 -0.00259229 -119.999 -4.72304 5.7209 2.91415 2.78134 -18.5513 -963.627 40.9026 -16.0207 -0.28229 -0.0696573 0.961078 11.7297 0.00728663 0.249632 0.0288351
7875 0 0 -35.2034 -12.0418 -120 0 -42.4246 -0.0566655 11.3207 73.1412 12.9761 2.89149 0 -29.7468 -11.4063 -120 0 -36.3152 -0.271639 10.8435 61.7005 22.2948 -11.9475 0 0.0579833 0 -42.4089 11.3021 -0.0557646 73.1065 -35.1883 -12.0299 -36.3198 10.8276 -0.275957 61.7 -29.9841 -11.3628 0.00625645 0.00560075 0.0576741 12.9812 2.89422 -0.00114236 -120 0.000764981 -0.00225667 0.000655698 22.2946 -11.9446 -0.00128524 -119.999 -4.71394 5.72833 2.9223 3.77005 -18.305 -960.254 42.7124 -15.1187 -0.180529 -1.46753 -0.0063533 11.3231 0.00241681 0.273313 -0.000196411
7880 0 0 -35.2198 -12.0538 -120 0 -42.4428 -0.0567228 11.3326 73.1752 12.9723 2.8888 0 -29.7466 -11.4162 -120 0 -36.3162 -0.271811 10.8516 61.7026 22.2958 -11.9495 0 0.057926 0 -42.4196 11.3234 -0.0575042 73.1406 -35.2046 -12.0423 -36.3148 10.8345 -0.276778 61.7021 -29.9804 -11.6715 0.00193977 0.0085514 0.0549967 12.9751 2.89152 -0.000251844 -120 0.00183049 -0.00130183 0.000437132 22.2945 -11.9458 -0.00119699 -120 -4.70358 5.72644 2.93985 6.30299 -4.98546 -958.541 39.9669 -19.9821 0.26171 -1.56091 -0.959396 10.2883 0.00405 0.228829 0.0257398
7885 0 0 -35.2358 -12.0656 -120 0 -42.4606 -0.0567228 11.3444 73.2085 12.9687 2.88622 0 -29.7464 -11.4259 -120 0 -36.3172 -0.271983 10.8596 61.7046 22.2968 -11.9514 0 0.0578687 0 -42.4412 11.3272 -0.0534191 73.1753 -35.2156 -12.0539 -36.32 10.8792 -0.279771 61.7031 -29.6849 -11.3635 -0.00597906 -0.00949514 0.0590675 12.9727 2.88824 -0.0010902 -120 0.000628377 -0.0016663 8.19623e-05 22.2968 -11.9485 -0.000904862 -120 -4.69398 5.73761 2.95007 8.85956 1.72784 -964.624 39.4593 -19.2838 0.464206 -1.1037 -1.84135 10.8507 0.000881422 0.245261 0.0557359
7890 0 0 -35.2515 -12.0773 -120 0 -42.478 -0.0567228 11.356 73.2411 12.965 2.88358 0 -29.7471 -11.4358 -120 0 -36.3183 -0.27204 10.8676 61.7071 22.2978 -11.9533 0 0.0578114 0 -42.4608 11.3122 -0.0597969 73.2074 -35.2356 -12.0641 -36.3233 10.9241 -0.279027 61.7038 -30.0206 -11.5546 0.0213648 -0.0331807 0.0665534 12.9694 2.88614 0.000601057 -120 0.00112015 0.00286868 -0.00144896 22.2971 -11.9513 0.000764981 -120 -4.69161 5.74621 2.96335 3.6009 -8.55145 -952.259 37.6525 -21.1054 0.133252 -0.512811 -1.6118 10.9037 0.00106329 0.234837 0.0858992
7895 0 0 -35.2667 -12.0887 -120 0 -42.495 -0.0566655 11.3675 73.2729 12.9614 2.88106 0 -29.7486 -11.4462 -120 0 -36.3194 -0.27204 10.8758 61.7093 22.2988 -11.9552 0 0.0576968 0 -42.4775 11.359 -0.0559496 73.2409 -35.2488 -12.0761 -36.3158 10.9207 -0.278087 61.7059 -29.7906 -11.5546 -0.0137796 0.0168296 0.0601603 12.9652 2.88406 -0.00138173 -120 -0.00209071 0.00401615 0.000792302 22.298 -11.9533 -0.00138777 -120 -4.67164 5.74868 2.98776 -2.316 -13.6949 -948.376 38.2854 -23.7015 -0.0632783 -0.0536759 -1.10256 11.4608 -0.00619496 0.242831 0.088034
7900 0 0 -35.2817 -12.1 -120 0 -42.5118 -0.0566655 11.3787 73.3041 12.9579 2.87854 0 -29.75 -11.4565 -120 0 -36.3203 -0.271983 10.8837 61.7108 22.2998 -11.9571 0 0.0576396 0 -42.4984 11.3724 -0.0529875 73.273 -35.2671 -12.0901 -36.3227 10.9249 -0.268093 61.7099 -29.6917 -11.7008 -0.00868968 -0.0106635 0.0579473 12.9653 2.88092 -0.00176151 -120 -0.0015102 0.00800498 -0.00342713 22.3015 -11.9545 0.00142068 -120 -4.66301 5.76055 3.00925 -7.74542 -26.0805 -949.735 37.9469 -22.6053 -0.49867 -1.03645 0.251367 11.0551 0.00505645 0.247437 0.107747
7906 0 0 -35.2964 -12.1111 -120 0 -42.5283 -0.0566655 11.3897 73.3347 12.9544 2.87602 0 -29.7511 -11.4666 -120 0 -36.3211 -0.271926 10.8914 61.7118 22.3008 -11.959 0 0.057525 0 -42.5123 11.3601 -0.056242 73.3037 -35.2825 -12.1039 -36.3216 10.8843 -0.276492 61.7138 -29.8565 -11.5438 0.00245887 -0.00699369 0.0575375 12.9591 2.8783 -0.00176846 -120 0.000464453 0.00497238 0.001448 22.3011 -11.9571 -0.00122801 -120 -4.66447 5.77108 3.01398 1.10085 -22.7173 -953.769 41.4634 -18.5207 -0.451439 0.312225 0.262467 11.5477 0.00481854 0.239248 0.0885128
7911 0 0 -35.3107 -12.1221 -120 0 -42.5445 -0.0567228 11.4003 73.3646 12.9509 2.87356 0 -29.752 -11.4765 -120 0 -36.322 -0.271811 10.8988 61.7125 22.3017 -11.9608 0 0.0574677 0 -42.5262 11.3898 -0.0573269 73.3351 -35.2879 -12.1145 -36.3235 10.9344 -0.267321 61.714 -29.8923 -11.3901 -0.019026 0.0194797 0.0577288 12.9549 2.876 0.00101087 -120 -0.00214488 0.00450793 0.00363366 22.2959 -11.9581 0.00185781 -120 -4.66135 5.78372 3.05759 -0.0698853 -47.3329 -923.394 43.7106 -16.4773 -1.27336 -0.345558 0.91685 11.2327 0.00773809 0.260154 0.0804429
7917 0 0 -35.3248 -12.133 -120 0 -42.5604 -0.0568374 11.4107 73.3938 12.9475 2.87115 0 -29.7527 -11.4862 -120 0 -36.3229 -0.271639 10.9061 61.7131 22.3027 -11.9626 0 0.0573531 0 -42.5445 11.3948 -0.0563104 73.3647 -35.3117 -12.1219 -36.3222 10.8926 -0.274875 61.7135 -29.9032 -11.5592 0.00357902 -0.00736803 0.0562808 12.9502 2.87409 0.000901585 -120 0.00185781 -0.00802587 0.000846944 22.3025 -11.9599 0.00234958 -120 -4.65401 5.78662 3.05725 -2.40977 -32.2287 -923.482 44.3446 -14.3239 -0.862285 -0.565225 0.534069 11.0948 0.00224242 0.2418 0.0540747
7922 0 0 -35.3385 -12.1437 -120 0 -42.5759 -0.056952 11.4209 73.4225 12.9441 2.86874 0 -29.7532 -11.4958 -120 0 -36.3239 -0.271467 10.9131 61.7135 22.3035 -11.9643 0 0.0572958 0 -42.561 11.4069 -0.0575728 73.3939 -35.3269 -12.1359 -36.3283 10.9024 -0.274614 61.7132 -30.1907 -11.4496 0.00721268 -0.00510964 0.0571004 12.9472 2.87149 0.00101087 -120 0.00071034 0.000901585 0.000491774 22.3026 -11.9613 -0.000765943 -120 -4.64934 5.79761 3.07925 1.21314 -36.9518 -918.958 44.4198 -17.4272 -1.07296 0.0187379 0.979914 10.738 0.00249559 0.22178 0.0445227
7930 0 0 -35.3519 -12.1543 -120 0 -42.5909 -0.0570666 11.4309 73.4504 12.9407 2.86639 0 -29.7538 -11.5052 -120 0 -36.3249 -0.271296 10.9199 61.7137 22.3044 -11.9661 0 0.0572385 0 -42.5767 11.3996 -0.0529458 73.4224 -35.3342 -12.1508 -36.325 10.9418 -0.273772 61.7167 -30.0751 -11.8828 -0.0126975 -0.0244952 0.0581113 12.9427 2.86846 -0.00145333 -120 0.00325117 -0.00489302 0.004344 22.304 -11.9625 -0.00068822 -120 -4.65157 5.80657 3.07642 -2.02123 -20.8431 -910.627 44.7236 -18.7177 -0.618184 0.159697 1.2618 11.2476 0.00482449 0.238448 0.0420775
7936 0 0 -35.365 -12.1648 -120 0 -42.6054 -0.0572385 11.4407 73.4778 12.9374 2.86404 0 -29.7543 -11.5146 -120 0 -36.326 -0.271066 10.9265 61.714 22.3053 -11.9678 0 0.0571239 0 -42.5912 11.4311 -0.0566622 73.4499 -35.3527 -12.1546 -36.3263 10.9367 -0.266471 61.7141 -29.9003 -11.7998 0.00980815 -0.0115231 0.0563627 12.9409 2.86551 0.00071034 -120 0.00128408 -0.00387979 -0.000136454 22.3049 -11.965 0.00202174 -120 -4.64775 5.82331 3.10187 -9.40589 -30.4372 -903.123 46.7471 -17.9359 -0.950032 -0.281802 1.12356 10.9895 0.00543657 0.235348 0.0214565
7941 0 0 -35.3777 -12.175 -120 0 -42.6195 -0.0573531 11.4504 73.5045 12.9342 2.86175 0 -29.7548 -11.5238 -120 0 -36.3271 -0.270837 10.9331 61.7141 22.3062 -11.9695 0 0.0570666 0 -42.608 11.4434 -0.0579093 73.4776 -35.3668 -12.1648 -36.3261 10.9573 -0.278163 61.7148 -29.72 -11.4544 -0.010111 0.0336318 0.0555431 12.938 2.86371 0.00139336 -120 -0.00120074 -0.00117677 0.000163925 22.3062 -11.9675 -0.000579219 -120 -4.64202 5.82674 3.13135 -9.88468 -22.0082 -898.353 45.9859 -16.6219 -0.72572 -0.0352742 -0.188911 10.5325 -0.000736049 0.232707 -0.0265921
7946 0 0 -35.3901 -12.1851 -120 0 -42.6332 -0.0574677 11.4601 73.5305 12.931 2.85952 0 -29.7554 -11.533 -120 0 -36.3283 -0.270608 10.9395 61.7143 22.307 -11.9712 0 0.056952 0 -42.6066 11.4429 -0.0568947 73.5074 -35.3739 -12.1744 -36.3218 10.9628 -0.278737 61.7107 -29.707 -11.4732 -0.00364073 0.0203813 0.053658 12.9355 2.8601 0.000983547 -120 0.00169389 0.00759517 -0.000554027 22.3059 -11.9698 -0.000797024 -120 -4.64643 5.85182 3.14752 -6.85921 -21.9105 -893.408 44.4538 -17.5084 -0.731948 1.08794 -0.524 10.8155 0.000535925 0.215265 -0.0388593
7951 0 0 -35.4021 -12.1949 -120 0 -42.6465 -0.0575823 11.4697 73.556 12.9278 2.85728 0 -29.756 -11.5421 -120 0 -36.3294 -0.270379 10.9457 61.7144 22.3078 -11.9728 0 0.0568947 0 -42.6265 11.4544 -0.0588126 73.5309 -35.3891 -12.1852 -36.3261 10.9618 -0.274364 61.7124 -29.7336 -11.8317 0.0239057 -0.027492 0.0577014 12.9311 2.85923 -0.00116615 -119.999 -0.00151887 0.0117752 -0.0034912 22.3059 -11.9708 0.00204906 -119.999 -4.64774 5.85625 3.146 -11.2339 -4.44503 -908.543 42.4236 -20.8388 -0.210605 -0.170881 -0.563967 10.3398 -6.38115e-05 0.22928 -0.0421987
7956 0 0 -35.4138 -12.2046 -120 0 -42.6593 -0.0576396 11.4792 73.5809 12.9247 2.85511 0 -29.7566 -11.5511 -120 0 -36.3306 -0.27015 10.9519 61.7144 22.3086 -11.9744 0 0.0567801 0 -42.6422 11.4738 -0.0514999 73.556 -35.4015 -12.1941 -36.33 10.9381 -0.281251 61.7145 -29.6686 -11.6891 0.0112015 0.0177039 0.049997 12.9276 2.85707 -0.00252322 -120 0.0013114 0.00234958 0.00327849 22.3069 -11.9725 0.00183049 -119.999 -4.63923 5.86373 3.14502 -6.86135 -10.5301 -911.514 43.628 -18.3577 -0.390508 0.297316 -1.58098 10.4741 -0.00258355 0.217314 -0.0726749
7962 0 0 -35.4252 -12.214 -120 0 -42.6717 -0.0576396 11.4885 73.6052 12.9216 2.85293 0 -29.7573 -11.5599 -120 0 -36.3318 -0.26992 10.958 61.7145 22.3095 -11.9759 0 0.0567228 0 -42.6584 11.4764 -0.0487893 73.5798 -35.4134 -12.2118 -36.3286 10.9931 -0.279966 61.7163 -29.9054 -11.6977 -0.0153957 -0.0252506 0.0573463 12.9242 2.85516 0.00177585 -120 0.000764981 -0.00646911 0.001448 22.3084 -11.9738 0.00142068 -119.999 -4.65722 5.88742 3.18231 -4.32763 -16.5536 -898.022 42.4145 -17.8312 -0.564108 0.149752 -0.557274 10.304 0.00144233 0.221626 -0.0397802
7967 0 0 -35.4362 -12.2233 -120 0 -42.6838 -0.0576396 11.4978 73.6288 12.9186 2.85081 0 -29.7579 -11.5686 -120 0 -36.333 -0.269749 10.9639 61.7145 22.3102 -11.9775 0 0.0566655 0 -42.6689 11.4764 -0.0579962 73.6054 -35.4226 -12.2113 -36.3296 10.9891 -0.275792 61.7149 -29.9016 -11.7152 0.00393419 0.00199441 0.056472 12.921 2.85245 -0.00175803 -120 -0.000830008 -0.00416065 -0.000156285 22.3096 -11.9764 -0.00120773 -120 -4.6616 5.89096 3.16739 -3.12853 -13.2428 -904.393 42.7715 -18.9556 -0.455827 0.266932 -0.57853 10.24 2.56701e-05 0.207767 -0.0383046
7972 0 0 -35.4469 -12.2323 -120 0 -42.6955 -0.0576396 11.5069 73.6518 12.9156 2.84875 0 -29.7585 -11.5773 -120 0 -36.3342 -0.269577 10.9698 61.7144 22.311 -11.979 0 0.0566082 0 -42.6802 11.5009 -0.0585529 73.6293 -35.4371 -12.2227 -36.3327 10.9814 -0.282616 61.7125 -29.6931 -11.9572 -0.00441734 0.00557343 0.0618269 12.9185 2.85089 -0.000831188 -120 0.00101087 0.00308725 0.000956226 22.3076 -11.9765 -0.00121814 -120 -4.66356 5.89709 3.17615 -0.376781 -4.08775 -912.05 44.5578 -17.9772 -0.164913 0.170652 -1.12577 10.2156 -0.0025316 0.216864 -0.052196
7977 0 0 -35.4573 -12.2411 -120 0 -42.7068 -0.0576396 11.5158 73.6742 12.9127 2.84668 0 -29.7591 -11.5858 -120 0 -36.3353 -0.269405 10.9755 61.7143 22.3118 -11.9805 0 0.0565509 0 -42.6959 11.4905 -0.0552215 73.6522 -35.4373 -12.2384 -36.3345 11.0168 -0.269458 61.7147 -29.9441 -11.5363 -0.00669049 -0.00634504 0.0582478 12.9142 2.8489 -0.0010892 -120 -0.00312751 -0.000902942 -0.00154426 22.3094 -11.9789 -0.00218408 -120 -4.65346 5.91562 3.18869 -3.17362 -23.1049 -916.938 46.1683 -17.5314 -0.722908 -0.528086 -0.345075 10.456 -0.002994 0.237142 -0.0245892
